jointName,tauEst,targetTau,error,reachtime,timesincelastentry,timefromstart,pgmtime
RL_0,0.492188,0.500000,0.007812,1998,1043,3312583,1
RL_1,-0.070312,-0.174578,-0.104265,10001,1043,3312583,1
RL_2,0.515625,0.500000,-0.015625,1998,1043,3312583,1
FR_0,-0.515625,-0.500000,0.015625,2998,999,3313581,1
FR_1,-0.664062,-0.063158,0.600904,13043,999,3313581,1
FR_2,0.554688,0.500000,-0.054688,3998,999,3313581,1
FL_0,0.394531,0.500000,0.105469,3999,999,3313582,1
FL_1,-0.121094,-0.176230,-0.055136,6956,999,3313582,1
FL_2,0.367188,0.500000,0.132812,5042,999,3313582,1
RR_0,-0.492188,-0.500000,-0.007812,999,999,3313582,1
RR_1,-0.121094,-0.144529,-0.023435,0,999,3313582,1
RR_2,0.703125,0.500000,-0.203125,0,999,3313582,1
RL_0,0.664062,0.500000,-0.164062,1998,999,3313594,1
RL_1,-0.144531,-0.174578,-0.030046,10001,999,3313594,1
RL_2,0.515625,0.500000,-0.015625,0,999,3313595,1
FR_0,-0.468750,-0.500000,-0.031250,2998,1002,3314583,1
FR_1,-0.640625,-0.063158,0.577467,13043,1002,3314584,1
FR_2,0.367188,0.500000,0.132812,3998,1002,3314584,1
FL_0,0.515625,0.500000,-0.015625,4000,1002,3314584,1
FL_1,-0.070312,-0.176230,-0.105917,6956,1002,3314584,1
FL_2,0.367188,0.500000,0.132812,5042,1002,3314584,1
RR_0,-0.492188,-0.500000,-0.007812,0,1002,3314584,1
RR_1,-0.195312,-0.142914,0.052398,0,1002,3314585,1
RR_2,0.441406,0.500000,0.058594,0,1002,3314585,1
RL_0,0.515625,0.500000,-0.015625,1002,1002,3314585,1
RL_1,-0.195312,-0.174578,0.020735,3045,1002,3314585,1
RL_2,0.292969,0.500000,0.207031,0,1002,3314585,1
FR_0,-0.417969,-0.500000,-0.082031,2998,954,3315538,0
FR_1,-0.542969,-0.063158,0.479811,13043,954,3315538,0
FR_2,0.480469,0.500000,0.019531,6000,954,3315538,0
FL_0,0.269531,0.500000,0.230469,4000,954,3315538,0
FL_1,-0.121094,-0.176230,-0.055136,6956,954,3315538,0
FL_2,0.406250,0.500000,0.093750,5042,954,3315538,0
RR_0,-0.441406,-0.500000,-0.058594,0,954,3315539,0
RR_1,-0.121094,-0.142914,-0.021821,954,954,3315539,0
RR_2,0.367188,0.500000,0.132812,0,954,3315539,0
RL_0,0.515625,0.500000,-0.015625,0,954,3315539,0
RL_1,-0.121094,-0.185072,-0.063978,3045,954,3315539,0
RL_2,0.441406,0.500000,0.058594,0,954,3315539,0
FR_0,-0.417969,-0.500000,-0.082031,2998,1051,3316590,1
FR_1,-0.617188,-0.063158,0.554029,13043,1051,3316590,1
FR_2,0.480469,0.500000,0.019531,0,1051,3316591,1
FL_0,0.542969,0.500000,-0.042969,4000,1051,3316591,1
FL_1,-0.144531,-0.176230,-0.031699,6956,1051,3316591,1
FL_2,0.367188,0.500000,0.132812,5042,1051,3316591,1
RR_0,-0.441406,-0.500000,-0.058594,0,1051,3316591,1
RR_1,-0.023438,-0.131653,-0.108215,954,1051,3316591,1
RR_2,0.515625,0.500000,-0.015625,7051,1051,3316591,1
RL_0,0.441406,0.500000,0.058594,0,1051,3316592,1
RL_1,-0.121094,-0.185072,-0.063978,3045,1051,3316592,1
RL_2,0.777344,0.500000,-0.277344,0,1051,3316592,1
FR_0,-0.492188,-0.500000,-0.007812,2954,947,3317537,1
FR_1,-0.171875,-0.063158,0.108717,13043,947,3317538,1
FR_2,0.332031,0.500000,0.167969,0,947,3317538,1
FL_0,0.468750,0.500000,0.031250,4000,947,3317538,1
FL_1,-0.171875,-0.176230,-0.004355,8956,947,3317538,1
FL_2,0.406250,0.500000,0.093750,5042,947,3317538,1
RR_0,-0.492188,-0.500000,-0.007812,1999,947,3317538,1
RR_1,-0.070312,-0.131653,-0.061340,954,947,3317538,1
RR_2,0.480469,0.500000,0.019531,0,947,3317539,1
RL_0,0.492188,0.500000,0.007812,947,947,3317539,1
RL_1,-0.023438,-0.185072,-0.161634,3045,947,3317539,1
RL_2,0.480469,0.500000,0.019531,2954,947,3317539,1
FR_0,-0.468750,-0.500000,-0.031250,2954,1043,3318582,1
FR_1,-0.121094,-0.063158,0.057936,13043,1043,3318582,1
FR_2,0.332031,0.500000,0.167969,0,1043,3318582,1
FL_0,0.417969,0.500000,0.082031,4000,1043,3318582,1
FL_1,-0.246094,-0.193185,0.052908,8956,1043,3318582,1
FL_2,0.554688,0.500000,-0.054688,5042,1043,3318582,1
RR_0,-0.468750,-0.500000,-0.031250,1999,1043,3318583,1
RR_1,0.000000,-0.131653,-0.131653,954,1043,3318583,1
RR_2,0.554688,0.500000,-0.054688,0,1043,3318583,1
RL_0,0.492188,0.500000,0.007812,0,1043,3318583,1
RL_1,-0.121094,-0.185072,-0.063978,3045,1043,3318583,1
RL_2,0.554688,0.500000,-0.054688,2954,1043,3318583,1
FR_0,-0.343750,-0.500000,-0.156250,2954,956,3319537,1
FR_1,-0.097656,-0.063158,0.034498,13043,956,3319538,1
FR_2,0.554688,0.500000,-0.054688,0,956,3319538,1
FL_0,0.492188,0.500000,0.007812,3999,956,3319538,1
FL_1,-0.144531,-0.193185,-0.048654,8956,956,3319538,1
FL_2,0.628906,0.500000,-0.128906,5042,956,3319538,1
RR_0,-0.468750,-0.500000,-0.031250,1999,956,3319538,1
RR_1,-0.171875,-0.131653,0.040222,954,956,3319539,1
RR_2,0.332031,0.500000,0.167969,0,956,3319539,1
RL_0,0.492188,0.500000,0.007812,0,956,3319539,1
RL_1,-0.144531,-0.185072,-0.040541,3045,956,3319539,1
RL_2,0.515625,0.500000,-0.015625,956,956,3319539,1
FR_0,-0.492188,-0.500000,-0.007812,2000,1044,3320582,1
FR_1,0.000000,-0.063158,-0.063158,13043,1044,3320582,1
FR_2,0.257812,0.500000,0.242188,0,1044,3320582,1
FL_0,0.468750,0.500000,0.031250,3999,1044,3320583,1
FL_1,-0.097656,-0.193185,-0.095529,8956,1044,3320583,1
FL_2,0.406250,0.500000,0.093750,5042,1044,3320583,1
RR_0,-0.441406,-0.500000,-0.058594,1999,1044,3320583,1
RR_1,-0.144531,-0.131653,0.012879,3991,1044,3320583,1
RR_2,0.480469,0.500000,0.019531,2000,1044,3320583,1
RL_0,0.417969,0.500000,0.082031,0,1044,3320583,1
RL_1,-0.144531,-0.185072,-0.040541,3045,1044,3320583,1
RL_2,0.480469,0.500000,0.019531,0,1044,3320584,1
FR_0,-0.441406,-0.500000,-0.058594,2000,956,3321538,1
FR_1,-0.046875,-0.063158,-0.016283,12000,956,3321538,1
FR_2,0.628906,0.500000,-0.128906,0,956,3321538,1
FL_0,0.417969,0.500000,0.082031,3999,956,3321538,1
FL_1,-0.144531,-0.193185,-0.048654,8956,956,3321538,1
FL_2,0.406250,0.500000,0.093750,5042,956,3321538,1
RR_0,-0.441406,-0.500000,-0.058594,1999,956,3321539,1
RR_1,-0.246094,-0.148498,0.097596,3991,956,3321539,1
RR_2,0.480469,0.500000,0.019531,0,956,3321539,1
RL_0,0.468750,0.500000,0.031250,0,956,3321539,1
RL_1,-0.171875,-0.185072,-0.013197,5999,956,3321539,1
RL_2,0.441406,0.500000,0.058594,0,956,3321539,1
FR_0,-0.417969,-0.500000,-0.082031,2000,1043,3322582,1
FR_1,-0.046875,0.564769,0.611644,12000,1043,3322582,1
FR_2,0.332031,0.500000,0.167969,0,1043,3322582,1
FL_0,0.492188,0.500000,0.007812,2000,1043,3322583,1
FL_1,-0.218750,-0.193185,0.025565,4000,1043,3322595,1
FL_2,0.554688,0.500000,-0.054688,5042,1043,3322595,1
RR_0,-0.417969,-0.500000,-0.082031,1999,1043,3322595,1
RR_1,0.000000,-0.148498,-0.148498,3991,1043,3322595,1
RR_2,0.441406,0.500000,0.058594,0,1043,3322595,1
RL_0,0.468750,0.500000,0.031250,0,1043,3322595,1
RL_1,-0.195312,-0.149387,0.045925,5999,1043,3322595,1
RL_2,0.554688,0.500000,-0.054688,0,1043,3322596,1
FR_0,-0.468750,-0.500000,-0.031250,2000,956,3323538,1
FR_1,-0.046875,0.564769,0.611644,12000,956,3323538,1
FR_2,0.332031,0.500000,0.167969,0,956,3323538,1
FL_0,0.492188,0.500000,0.007812,0,956,3323538,1
FL_1,-0.144531,-0.175366,-0.030834,4000,956,3323539,1
FL_2,0.406250,0.500000,0.093750,5042,956,3323539,1
RR_0,-0.492188,-0.500000,-0.007812,4956,956,3323539,1
RR_1,-0.144531,-0.148498,-0.003967,2000,956,3323539,1
RR_2,0.441406,0.500000,0.058594,0,956,3323539,1
RL_0,0.441406,0.500000,0.058594,0,956,3323539,1
RL_1,-0.144531,-0.149387,-0.004856,956,956,3323539,1
RL_2,0.441406,0.500000,0.058594,0,956,3323540,1
FR_0,-0.515625,-0.500000,0.015625,3044,1044,3324583,1
FR_1,0.000000,0.564769,0.564769,12000,1044,3324583,1
FR_2,0.589844,0.500000,-0.089844,0,1044,3324583,1
FL_0,0.515625,0.500000,-0.015625,0,1044,3324583,1
FL_1,-0.144531,-0.175366,-0.030834,4000,1044,3324583,1
FL_2,0.367188,0.500000,0.132812,5042,1044,3324584,1
RR_0,-0.367188,-0.500000,-0.132812,4956,1044,3324584,1
RR_1,-0.023438,-0.149804,-0.126366,2000,1044,3324584,1
RR_2,0.515625,0.500000,-0.015625,2000,1044,3324584,1
RL_0,0.492188,0.500000,0.007812,4000,1044,3324584,1
RL_1,-0.218750,-0.144355,0.074395,956,1044,3324584,1
RL_2,0.480469,0.500000,0.019531,3044,1044,3324585,1
FR_0,-0.394531,-0.500000,-0.105469,3044,955,3325538,1
FR_1,-0.046875,0.564769,0.611644,12000,955,3325538,1
FR_2,0.480469,0.500000,0.019531,8000,955,3325538,1
FL_0,0.515625,0.500000,-0.015625,0,955,3325538,1
FL_1,-0.246094,-0.175366,0.070728,4000,955,3325539,1
FL_2,0.480469,0.500000,0.019531,11957,955,3325539,1
RR_0,-0.515625,-0.500000,0.015625,955,955,3325539,1
RR_1,-0.023438,-0.149804,-0.126366,2000,955,3325539,1
RR_2,0.554688,0.500000,-0.054688,2000,955,3325539,1
RL_0,0.417969,0.500000,0.082031,4000,955,3325539,1
RL_1,-0.218750,-0.144355,0.074395,956,955,3325540,1
RL_2,0.441406,0.500000,0.058594,3044,955,3325540,1
FR_0,-0.468750,-0.500000,-0.031250,3044,1055,3326593,1
FR_1,-0.070312,0.564769,0.635081,12000,1055,3326594,1
FR_2,0.589844,0.500000,-0.089844,8000,1055,3326594,1
FL_0,0.292969,0.500000,0.207031,0,1055,3326594,1
FL_1,-0.121094,-0.175366,-0.054272,4000,1055,3326594,1
FL_2,0.480469,0.500000,0.019531,0,1055,3326594,1
RR_0,-0.468750,-0.500000,-0.031250,955,1055,3326594,1
RR_1,-0.070312,-0.149804,-0.079491,2000,1055,3326606,1
RR_2,0.441406,0.500000,0.058594,2000,1055,3326607,1
RL_0,0.417969,0.500000,0.082031,4000,1055,3326607,1
RL_1,-0.171875,-0.144355,0.027520,2010,1055,3326607,1
RL_2,0.515625,0.500000,-0.015625,1055,1055,3326607,1
FR_0,-0.441406,-0.500000,-0.058594,3044,945,3327538,1
FR_1,-0.046875,0.564769,0.611644,12000,945,3327538,1
FR_2,0.406250,0.500000,0.093750,8000,945,3327538,1
FL_0,0.515625,0.500000,-0.015625,945,945,3327539,1
FL_1,-0.171875,-0.175366,-0.003491,4000,945,3327539,1
FL_2,0.441406,0.500000,0.058594,0,945,3327539,1
RR_0,-0.515625,-0.500000,0.015625,945,945,3327539,1
RR_1,-0.195312,-0.149804,0.045509,2000,945,3327539,1
RR_2,0.332031,0.500000,0.167969,2000,945,3327539,1
RL_0,0.492188,0.500000,0.007812,2000,945,3327539,1
RL_1,-0.218750,-0.124257,0.094493,2010,945,3327539,1
RL_2,0.406250,0.500000,0.093750,1055,945,3327540,1
FR_0,-0.566406,-0.500000,0.066406,3044,1042,3328582,1
FR_1,0.023438,0.564769,0.541331,12000,1042,3328582,1
FR_2,0.367188,0.500000,0.132812,8000,1042,3328582,1
FL_0,0.441406,0.500000,0.058594,945,1042,3328582,1
FL_1,-0.121094,-0.193443,-0.072349,4000,1042,3328582,1
FL_2,0.515625,0.500000,-0.015625,1042,1042,3328582,1
RR_0,-0.492188,-0.500000,-0.007812,0,1042,3328583,1
RR_1,-0.070312,-0.149804,-0.079491,2000,1042,3328583,1
RR_2,0.367188,0.500000,0.132812,2000,1042,3328583,1
RL_0,0.566406,0.500000,-0.066406,2000,1042,3328583,1
RL_1,-0.246094,-0.124257,0.121836,2010,1042,3328583,1
RL_2,0.292969,0.500000,0.207031,1055,1042,3328583,1
FR_0,-0.441406,-0.500000,-0.058594,3044,956,3329538,0
FR_1,-0.046875,0.564769,0.611644,12000,956,3329538,0
FR_2,0.554688,0.500000,-0.054688,8000,956,3329538,0
FL_0,0.468750,0.500000,0.031250,945,956,3329538,0
FL_1,-0.195312,-0.193443,0.001869,956,956,3329538,0
FL_2,0.441406,0.500000,0.058594,1042,956,3329539,0
RR_0,-0.617188,-0.500000,0.117188,0,956,3329539,0
RR_1,-0.144531,-0.149804,-0.005273,4955,956,3329539,0
RR_2,0.406250,0.500000,0.093750,2000,956,3329539,0
RL_0,0.468750,0.500000,0.031250,2000,956,3329539,0
RL_1,-0.195312,-0.124257,0.071055,2010,956,3329539,0
RL_2,0.515625,0.500000,-0.015625,1999,956,3329539,0
FR_0,-0.441406,-0.500000,-0.058594,3044,1045,3330584,1
FR_1,0.394531,0.564769,0.170238,12000,1045,3330584,1
FR_2,0.292969,0.500000,0.207031,8000,1045,3330584,1
FL_0,0.417969,0.500000,0.082031,945,1045,3330585,1
FL_1,-0.144531,-0.198735,-0.054204,956,1045,3330585,1
FL_2,0.480469,0.500000,0.019531,1045,1045,3330585,1
RR_0,-0.468750,-0.500000,-0.031250,0,1045,3330585,1
RR_1,-0.046875,-0.145174,-0.098299,4955,1045,3330585,1
RR_2,0.589844,0.500000,-0.089844,2000,1045,3330585,1
RL_0,0.542969,0.500000,-0.042969,2000,1045,3330586,1
RL_1,-0.171875,-0.124257,0.047618,2010,1045,3330598,1
RL_2,0.515625,0.500000,-0.015625,0,1045,3330598,1
FR_0,-0.492188,-0.500000,-0.007812,6004,958,3331543,1
FR_1,0.441406,0.564769,0.123363,12000,958,3331543,1
FR_2,0.441406,0.500000,0.058594,8000,958,3331543,1
FL_0,0.515625,0.500000,-0.015625,2961,958,3331543,1
FL_1,-0.097656,-0.198735,-0.101079,956,958,3331543,1
FL_2,0.406250,0.500000,0.093750,1045,958,3331543,1
RR_0,-0.441406,-0.500000,-0.058594,0,958,3331544,1
RR_1,-0.195312,-0.145174,0.050138,4955,958,3331544,1
RR_2,0.480469,0.500000,0.019531,6004,958,3331544,1
RL_0,0.640625,0.500000,-0.140625,2000,958,3331544,1
RL_1,-0.121094,-0.124257,-0.003164,4004,958,3331544,1
RL_2,0.554688,0.500000,-0.054688,0,958,3331544,1
FR_0,-0.492188,-0.500000,-0.007812,0,1048,3332591,1
FR_1,0.394531,0.564769,0.170238,12000,1048,3332591,1
FR_2,0.515625,0.500000,-0.015625,5997,1048,3332592,1
FL_0,0.515625,0.500000,-0.015625,0,1048,3332592,1
FL_1,-0.144531,-0.198735,-0.054204,956,1048,3332592,1
FL_2,0.480469,0.500000,0.019531,1048,1048,3332592,1
RR_0,-0.441406,-0.500000,-0.058594,0,1048,3332592,1
RR_1,-0.046875,-0.145174,-0.098299,4955,1048,3332592,1
RR_2,0.515625,0.500000,-0.015625,0,1048,3332593,1
RL_0,0.468750,0.500000,0.031250,2000,1048,3332593,1
RL_1,0.023438,-0.114440,-0.137878,4004,1048,3332593,1
RL_2,0.554688,0.500000,-0.054688,0,1048,3332593,1
FR_0,-0.417969,-0.500000,-0.082031,0,947,3333538,0
FR_1,0.468750,0.564769,0.096019,12000,947,3333538,0
FR_2,0.406250,0.500000,0.093750,5997,947,3333538,0
FL_0,0.468750,0.500000,0.031250,0,947,3333539,0
FL_1,-0.171875,-0.198735,-0.026860,2954,947,3333539,0
FL_2,0.628906,0.500000,-0.128906,1048,947,3333539,0
RR_0,-0.542969,-0.500000,0.042969,0,947,3333539,0
RR_1,-0.218750,-0.145174,0.073576,4955,947,3333539,0
RR_2,0.589844,0.500000,-0.089844,0,947,3333539,0
RL_0,0.468750,0.500000,0.031250,2000,947,3333539,0
RL_1,-0.097656,-0.114440,-0.016784,947,947,3333539,0
RL_2,0.441406,0.500000,0.058594,0,947,3333540,0
FR_0,-0.394531,-0.500000,-0.105469,0,1045,3334584,1
FR_1,0.441406,0.564769,0.123363,12000,1045,3334585,1
FR_2,0.812500,0.500000,-0.312500,5997,1045,3334585,1
FL_0,0.492188,0.500000,0.007812,1045,1045,3334585,1
FL_1,-0.218750,-0.240446,-0.021696,0,1045,3334585,1
FL_2,0.332031,0.500000,0.167969,1048,1045,3334585,1
RR_0,-0.566406,-0.500000,0.066406,0,1045,3334585,1
RR_1,-0.195312,-0.145174,0.050138,4955,1045,3334586,1
RR_2,0.441406,0.500000,0.058594,0,1045,3334586,1
RL_0,0.367188,0.500000,0.132812,2000,1045,3334586,1
RL_1,-0.023438,-0.123102,-0.099665,947,1045,3334586,1
RL_2,0.367188,0.500000,0.132812,0,1045,3334586,1
FR_0,-0.515625,-0.500000,0.015625,1999,954,3335538,0
FR_1,0.367188,0.564769,0.197581,12000,954,3335550,0
FR_2,0.406250,0.500000,0.093750,5997,954,3335550,0
FL_0,0.468750,0.500000,0.031250,1045,954,3335550,0
FL_1,-0.144531,-0.262105,-0.117573,0,954,3335551,0
FL_2,0.628906,0.500000,-0.128906,1048,954,3335551,0
RR_0,-0.441406,-0.500000,-0.058594,0,954,3335551,0
RR_1,-0.246094,-0.145174,0.100919,4955,954,3335551,0
RR_2,0.332031,0.500000,0.167969,0,954,3335551,0
RL_0,0.394531,0.500000,0.105469,2000,954,3335551,0
RL_1,-0.097656,-0.123102,-0.025446,954,954,3335551,0
RL_2,0.406250,0.500000,0.093750,0,954,3335551,0
FR_0,-0.468750,-0.500000,-0.031250,1999,1044,3336582,1
FR_1,0.589844,0.564769,-0.025075,14000,1044,3336583,1
FR_2,0.554688,0.500000,-0.054688,5997,1044,3336583,1
FL_0,0.515625,0.500000,-0.015625,1044,1044,3336583,1
FL_1,-0.121094,-0.262105,-0.141011,0,1044,3336583,1
FL_2,0.441406,0.500000,0.058594,1048,1044,3336583,1
RR_0,-0.417969,-0.500000,-0.082031,0,1044,3336584,1
RR_1,-0.171875,-0.145174,0.026701,5998,1044,3336584,1
RR_2,0.406250,0.500000,0.093750,0,1044,3336584,1
RL_0,0.566406,0.500000,-0.066406,2000,1044,3336584,1
RL_1,-0.046875,-0.103736,-0.056861,954,1044,3336584,1
RL_2,0.480469,0.500000,0.019531,5039,1044,3336584,1
FR_0,-0.515625,-0.500000,0.015625,956,956,3337538,1
FR_1,0.589844,-0.632720,-1.222564,14000,956,3337538,1
FR_2,0.515625,0.500000,-0.015625,4000,956,3337539,1
FL_0,0.394531,0.500000,0.105469,1044,956,3337539,1
FL_1,-0.171875,-0.262105,-0.090230,0,956,3337539,1
FL_2,0.515625,0.500000,-0.015625,4000,956,3337539,1
RR_0,-0.589844,-0.500000,0.089844,0,956,3337539,1
RR_1,-0.144531,-0.118195,0.026336,0,956,3337539,1
RR_2,0.441406,0.500000,0.058594,0,956,3337540,1
RL_0,0.441406,0.500000,0.058594,2000,956,3337540,1
RL_1,-0.097656,-0.103736,-0.006080,956,956,3337540,1
RL_2,0.441406,0.500000,0.058594,5039,956,3337540,1
FR_0,-0.589844,-0.500000,0.089844,956,1044,3338583,1
FR_1,0.542969,-0.632720,-1.175689,14000,1044,3338583,1
FR_2,0.441406,0.500000,0.058594,4000,1044,3338583,1
FL_0,0.468750,0.500000,0.031250,1044,1044,3338584,1
FL_1,-0.144531,-0.262105,-0.117573,0,1044,3338584,1
FL_2,0.554688,0.500000,-0.054688,4000,1044,3338584,1
RR_0,-0.515625,-0.500000,0.015625,9044,1044,3338584,1
RR_1,-0.097656,-0.113452,-0.015796,0,1044,3338584,1
RR_2,0.441406,0.500000,0.058594,0,1044,3338585,1
RL_0,0.468750,0.500000,0.031250,2000,1044,3338585,1
RL_1,-0.097656,-0.103032,-0.005376,0,1044,3338585,1
RL_2,0.480469,0.500000,0.019531,1044,1044,3338585,1
FR_0,-0.542969,-0.500000,0.042969,956,954,3339537,1
FR_1,0.566406,-0.632720,-1.199127,14000,954,3339537,1
FR_2,0.589844,0.500000,-0.089844,4000,954,3339537,1
FL_0,0.492188,0.500000,0.007812,1999,954,3339538,1
FL_1,-0.195312,-0.262105,-0.066792,0,954,3339554,1
FL_2,0.332031,0.500000,0.167969,4000,954,3339554,1
RR_0,-0.542969,-0.500000,0.042969,9044,954,3339554,1
RR_1,-0.144531,-0.126331,0.018200,0,954,3339555,1
RR_2,0.515625,0.500000,-0.015625,5999,954,3339555,1
RL_0,0.515625,0.500000,-0.015625,10956,954,3339555,1
RL_1,-0.070312,-0.088973,-0.018660,0,954,3339555,1
RL_2,0.515625,0.500000,-0.015625,0,954,3339555,1
FR_0,-0.492188,-0.500000,-0.007812,2000,1045,3340583,1
FR_1,0.492188,-0.632720,-1.124908,14000,1045,3340584,1
FR_2,0.367188,0.500000,0.132812,4000,1045,3340584,1
FL_0,0.394531,0.500000,0.105469,1999,1045,3340584,1
FL_1,-0.144531,-0.262105,-0.117573,0,1045,3340584,1
FL_2,0.406250,0.500000,0.093750,4000,1045,3340584,1
RR_0,-0.492188,-0.500000,-0.007812,1045,1045,3340584,1
RR_1,0.000000,-0.113135,-0.113135,0,1045,3340585,1
RR_2,0.441406,0.500000,0.058594,5999,1045,3340585,1
RL_0,0.515625,0.500000,-0.015625,0,1045,3340585,1
RL_1,-0.070312,-0.100650,-0.030338,0,1045,3340585,1
RL_2,0.441406,0.500000,0.058594,0,1045,3340585,1
FR_0,-0.367188,-0.500000,-0.132812,2000,954,3341537,0
FR_1,0.566406,-0.632720,-1.199127,14000,954,3341538,0
FR_2,0.441406,0.500000,0.058594,4000,954,3341538,0
FL_0,0.468750,0.500000,0.031250,1999,954,3341538,0
FL_1,-0.144531,-0.262105,-0.117573,0,954,3341538,0
FL_2,0.480469,0.500000,0.019531,2954,954,3341538,0
RR_0,-0.542969,-0.500000,0.042969,1045,954,3341538,0
RR_1,-0.121094,-0.113135,0.007959,954,954,3341538,0
RR_2,0.367188,0.500000,0.132812,5999,954,3341539,0
RL_0,0.468750,0.500000,0.031250,0,954,3341539,0
RL_1,-0.070312,-0.100650,-0.030338,0,954,3341539,0
RL_2,0.589844,0.500000,-0.089844,0,954,3341539,0
FR_0,-0.417969,-0.500000,-0.082031,2000,1046,3342584,1
FR_1,0.515625,-0.632720,-1.148345,14000,1046,3342584,1
FR_2,0.515625,0.500000,-0.015625,4000,1046,3342584,1
FL_0,0.492188,0.500000,0.007812,2000,1046,3342585,1
FL_1,-0.144531,-0.262105,-0.117573,0,1046,3342585,1
FL_2,0.441406,0.500000,0.058594,2954,1046,3342585,1
RR_0,-0.515625,-0.500000,0.015625,1046,1046,3342585,1
RR_1,-0.121094,-0.114825,0.006269,0,1046,3342585,1
RR_2,0.441406,0.500000,0.058594,5999,1046,3342585,1
RL_0,0.492188,0.500000,0.007812,1046,1046,3342586,1
RL_1,-0.070312,-0.100650,-0.030338,0,1046,3342586,1
RL_2,0.480469,0.500000,0.019531,2000,1046,3342586,1
FR_0,-0.566406,-0.500000,0.066406,2000,954,3343538,0
FR_1,0.492188,-0.632720,-1.124908,14000,954,3343538,0
FR_2,0.367188,0.500000,0.132812,4000,954,3343538,0
FL_0,0.515625,0.500000,-0.015625,0,954,3343539,0
FL_1,-0.195312,-0.262105,-0.066792,0,954,3343539,0
FL_2,0.554688,0.500000,-0.054688,2954,954,3343539,0
RR_0,-0.417969,-0.500000,-0.082031,1046,954,3343539,0
RR_1,-0.121094,-0.118398,0.002696,0,954,3343539,0
RR_2,0.589844,0.500000,-0.089844,5999,954,3343551,0
RL_0,0.468750,0.500000,0.031250,1046,954,3343551,0
RL_1,-0.144531,-0.100650,0.043881,0,954,3343552,0
RL_2,0.441406,0.500000,0.058594,2000,954,3343552,0
FR_0,-0.441406,-0.500000,-0.058594,2000,1053,3344592,1
FR_1,0.492188,-0.632720,-1.124908,14000,1053,3344592,1
FR_2,0.515625,0.500000,-0.015625,1053,1053,3344592,1
FL_0,0.468750,0.500000,0.031250,0,1053,3344592,1
FL_1,-0.218750,-0.262105,-0.043355,0,1053,3344593,1
FL_2,0.589844,0.500000,-0.089844,2954,1053,3344593,1
RR_0,-0.468750,-0.500000,-0.031250,1046,1053,3344593,1
RR_1,-0.097656,-0.113580,-0.015924,0,1053,3344593,1
RR_2,0.332031,0.500000,0.167969,5999,1053,3344593,1
RL_0,0.468750,0.500000,0.031250,1046,1053,3344593,1
RL_1,-0.121094,-0.100650,0.020443,4008,1053,3344593,1
RL_2,0.406250,0.500000,0.093750,2000,1053,3344594,1
FR_0,-0.492188,-0.500000,-0.007812,4000,946,3345538,1
FR_1,-0.343750,-0.632720,-0.288970,14000,946,3345538,1
FR_2,0.515625,0.500000,-0.015625,0,946,3345539,1
FL_0,0.492188,0.500000,0.007812,946,946,3345539,1
FL_1,-0.144531,-0.262105,-0.117573,0,946,3345539,1
FL_2,0.480469,0.500000,0.019531,2954,946,3345539,1
RR_0,-0.468750,-0.500000,-0.031250,1046,946,3345539,1
RR_1,0.000000,-0.121912,-0.121912,0,946,3345539,1
RR_2,0.441406,0.500000,0.058594,5999,946,3345539,1
RL_0,0.515625,0.500000,-0.015625,2000,946,3345540,1
RL_1,-0.097656,-0.123380,-0.025724,0,946,3345540,1
RL_2,0.406250,0.500000,0.093750,2000,946,3345540,1
FR_0,-0.542969,-0.500000,0.042969,4000,1045,3346584,1
FR_1,-0.367188,-0.632720,-0.265533,14000,1045,3346584,1
FR_2,0.441406,0.500000,0.058594,0,1045,3346585,1
FL_0,0.468750,0.500000,0.031250,946,1045,3346585,1
FL_1,-0.269531,-0.262105,0.007427,11045,1045,3346585,1
FL_2,0.515625,0.500000,-0.015625,0,1045,3346585,1
RR_0,-0.468750,-0.500000,-0.031250,1046,1045,3346585,1
RR_1,-0.046875,-0.121912,-0.075037,0,1045,3346585,1
RR_2,0.441406,0.500000,0.058594,5999,1045,3346586,1
RL_0,0.468750,0.500000,0.031250,2000,1045,3346586,1
RL_1,-0.097656,-0.122360,-0.024704,0,1045,3346586,1
RL_2,0.515625,0.500000,-0.015625,3045,1045,3346586,1
FR_0,-0.441406,-0.500000,-0.058594,4000,954,3347538,1
FR_1,-0.515625,-0.632720,-0.117095,14000,954,3347538,1
FR_2,0.332031,0.500000,0.167969,0,954,3347538,1
FL_0,0.320312,0.500000,0.179688,946,954,3347538,1
FL_1,-0.246094,-0.229522,0.016571,0,954,3347539,1
FL_2,0.441406,0.500000,0.058594,0,954,3347539,1
RR_0,-0.492188,-0.500000,-0.007812,3999,954,3347539,1
RR_1,-0.023438,-0.121912,-0.098474,0,954,3347539,1
RR_2,0.441406,0.500000,0.058594,5999,954,3347539,1
RL_0,0.468750,0.500000,0.031250,2000,954,3347539,1
RL_1,-0.046875,-0.131750,-0.084875,0,954,3347539,1
RL_2,0.367188,0.500000,0.132812,3045,954,3347552,1
FR_0,-0.542969,-0.500000,0.042969,4000,1044,3348583,1
FR_1,-0.492188,-0.632720,-0.140533,14000,1044,3348584,1
FR_2,0.257812,0.500000,0.242188,0,1044,3348584,1
FL_0,0.492188,0.500000,0.007812,1999,1044,3348584,1
FL_1,-0.320312,-0.217730,0.102583,0,1044,3348584,1
FL_2,0.480469,0.500000,0.019531,1044,1044,3348584,1
