jointName,tauEst,targetTau,error,reachtime,timesincelastentry,timefromstart,pgmtime
RR_2,0.332031,0.500000,0.167969,999,999,2771395,0
RL_0,0.468750,0.500000,0.031250,4000,999,2771396,0
RL_1,-0.171875,-0.130851,0.041024,0,999,2771396,0
RL_2,0.367188,0.500000,0.132812,0,999,2771396,0
FR_0,-0.542969,-0.500000,0.042969,999,1000,2772394,0
FR_1,-0.097656,-0.212404,-0.114748,6000,1000,2772394,0
FR_2,0.332031,0.500000,0.167969,6006,1000,2772395,0
FL_0,0.417969,0.500000,0.082031,997,1000,2772395,0
FL_1,-0.246094,-0.201919,0.044175,997,1000,2772395,0
FL_2,0.664062,0.500000,-0.164062,3000,1000,2772395,0
RR_0,-0.468750,-0.500000,-0.031250,0,1000,2772395,0
RR_1,-0.195312,-0.132581,0.062731,0,1000,2772395,0
RR_2,0.554688,0.500000,-0.054688,999,1000,2772395,0
RL_0,0.468750,0.500000,0.031250,4000,1000,2772395,0
RL_1,-0.097656,-0.130851,-0.033195,0,1000,2772395,0
RL_2,0.515625,0.500000,-0.015625,1999,1000,2772396,0
FR_0,-0.441406,-0.500000,-0.058594,999,1000,2773395,0
FR_1,-0.246094,-0.212404,0.033689,6000,1000,2773395,0
FR_2,0.589844,0.500000,-0.089844,6006,1000,2773401,0
FL_0,0.367188,0.500000,0.132812,997,1000,2773401,0
FL_1,-0.218750,-0.201919,0.016831,2000,1000,2773401,0
FL_2,0.515625,0.500000,-0.015625,2000,1000,2773401,0
RR_0,-0.492188,-0.500000,-0.007812,14000,1000,2773402,0
RR_1,-0.171875,-0.132581,0.039294,0,1000,2773402,0
RR_2,0.480469,0.500000,0.019531,4946,1000,2773402,0
RL_0,0.441406,0.500000,0.058594,4000,1000,2773402,0
RL_1,-0.097656,-0.130851,-0.033195,0,1000,2773402,0
RL_2,0.480469,0.500000,0.019531,0,1000,2773402,0
FR_0,-0.515625,-0.500000,0.015625,2046,1046,2774442,1
FR_1,-0.218750,-0.212404,0.006346,8046,1046,2774442,1
FR_2,0.515625,0.500000,-0.015625,5044,1046,2774442,1
FL_0,0.468750,0.500000,0.031250,997,1046,2774442,1
FL_1,-0.218750,-0.202707,0.016043,0,1046,2774443,1
FL_2,0.406250,0.500000,0.093750,2000,1046,2774443,1
RR_0,-0.492188,-0.500000,-0.007812,0,1046,2774443,1
RR_1,-0.195312,-0.132581,0.062731,0,1046,2774443,1
RR_2,0.441406,0.500000,0.058594,4946,1046,2774443,1
RL_0,0.441406,0.500000,0.058594,4000,1046,2774443,1
RL_1,-0.097656,-0.130851,-0.033195,0,1046,2774443,1
RL_2,0.441406,0.500000,0.058594,0,1046,2774444,1
FR_0,-0.515625,-0.500000,0.015625,0,954,2775396,0
FR_1,-0.195312,-0.195049,0.000263,0,954,2775396,0
FR_2,0.515625,0.500000,-0.015625,0,954,2775396,0
FL_0,0.589844,0.500000,-0.089844,997,954,2775397,0
FL_1,-0.171875,-0.217864,-0.045989,0,954,2775397,0
FL_2,0.292969,0.500000,0.207031,2000,954,2775397,0
RR_0,-0.441406,-0.500000,-0.058594,0,954,2775397,0
RR_1,0.000000,-0.132581,-0.132581,0,954,2775397,0
RR_2,0.554688,0.500000,-0.054688,4946,954,2775397,0
RL_0,0.542969,0.500000,-0.042969,4000,954,2775397,0
RL_1,-0.218750,-0.130851,0.087899,0,954,2775398,0
RL_2,0.441406,0.500000,0.058594,0,954,2775398,0
FR_0,-0.468750,-0.500000,-0.031250,0,998,2776394,0
FR_1,-0.218750,-0.201453,0.017297,0,998,2776395,0
FR_2,0.332031,0.500000,0.167969,0,998,2776395,0
FL_0,0.515625,0.500000,-0.015625,5000,998,2776395,0
FL_1,-0.218750,-0.217864,0.000886,998,998,2776395,0
FL_2,0.406250,0.500000,0.093750,2000,998,2776395,0
RR_0,-0.492188,-0.500000,-0.007812,998,998,2776395,0
RR_1,-0.097656,-0.132581,-0.034925,0,998,2776395,0
RR_2,0.441406,0.500000,0.058594,4946,998,2776396,0
RL_0,0.492188,0.500000,0.007812,5000,998,2776396,0
RL_1,-0.144531,-0.130851,0.013680,5999,998,2776396,0
RL_2,0.441406,0.500000,0.058594,0,998,2776396,0
FR_0,-0.417969,-0.500000,-0.082031,0,1000,2777395,0
FR_1,-0.144531,-0.203014,-0.058483,0,1000,2777395,0
FR_2,0.406250,0.500000,0.093750,0,1000,2777395,0
FL_0,0.417969,0.500000,0.082031,5000,1000,2777395,0
FL_1,-0.171875,-0.221310,-0.049435,998,1000,2777395,0
FL_2,0.515625,0.500000,-0.015625,2953,1000,2777408,0
RR_0,-0.566406,-0.500000,0.066406,998,1000,2777408,0
RR_1,-0.121094,-0.132581,-0.011488,16000,1000,2777408,0
RR_2,0.441406,0.500000,0.058594,4946,1000,2777408,0
RL_0,0.468750,0.500000,0.031250,5000,1000,2777408,0
RL_1,-0.046875,-0.138202,-0.091327,5999,1000,2777408,0
RL_2,0.441406,0.500000,0.058594,0,1000,2777408,0
FR_0,-0.492188,-0.500000,-0.007812,2000,1000,2778395,1
FR_1,-0.171875,-0.203014,-0.031139,0,1000,2778395,1
FR_2,0.367188,0.500000,0.132812,0,1000,2778395,1
FL_0,0.492188,0.500000,0.007812,1000,1000,2778395,1
FL_1,-0.144531,-0.221310,-0.076778,998,1000,2778396,1
FL_2,0.664062,0.500000,-0.164062,2953,1000,2778396,1
RR_0,-0.218750,-0.500000,-0.281250,998,1000,2778396,1
RR_1,-0.046875,-0.143486,-0.096611,16000,1000,2778396,1
RR_2,0.406250,0.500000,0.093750,4946,1000,2778396,1
RL_0,0.441406,0.500000,0.058594,5000,1000,2778396,1
RL_1,-0.171875,-0.138202,0.033673,5999,1000,2778396,1
RL_2,0.441406,0.500000,0.058594,0,1000,2778397,1
FR_0,-0.417969,-0.500000,-0.082031,2000,999,2779394,1
FR_1,-0.023438,-0.203014,-0.179577,0,999,2779395,1
FR_2,0.332031,0.500000,0.167969,0,999,2779395,1
FL_0,0.343750,0.500000,0.156250,1000,999,2779395,1
FL_1,-0.171875,-0.221310,-0.049435,998,999,2779395,1
FL_2,0.332031,0.500000,0.167969,2953,999,2779395,1
RR_0,-0.515625,-0.500000,0.015625,1999,999,2779395,1
RR_1,-0.097656,-0.143486,-0.045829,16000,999,2779395,1
RR_2,0.480469,0.500000,0.019531,4953,999,2779395,1
RL_0,0.515625,0.500000,-0.015625,1999,999,2779396,1
RL_1,-0.121094,-0.138202,-0.017108,1999,999,2779396,1
RL_2,0.589844,0.500000,-0.089844,0,999,2779396,1
FR_0,-0.468750,-0.500000,-0.031250,2000,999,2780394,0
FR_1,-0.171875,-0.203014,-0.031139,0,999,2780394,0
FR_2,0.589844,0.500000,-0.089844,0,999,2780394,0
FL_0,0.441406,0.500000,0.058594,1000,999,2780394,0
FL_1,-0.171875,-0.221310,-0.049435,998,999,2780394,0
FL_2,0.515625,0.500000,-0.015625,1998,999,2780395,0
RR_0,-0.515625,-0.500000,0.015625,0,999,2780395,0
RR_1,-0.246094,-0.143486,0.102608,16000,999,2780395,0
RR_2,0.480469,0.500000,0.019531,0,999,2780395,0
RL_0,0.492188,0.500000,0.007812,0,999,2780395,0
RL_1,-0.121094,-0.138186,-0.017092,0,999,2780395,0
RL_2,0.480469,0.500000,0.019531,5952,999,2780395,0
FR_0,-0.492188,-0.500000,-0.007812,1999,1000,2781394,1
FR_1,-0.195312,-0.203014,-0.007702,3999,1000,2781394,1
FR_2,0.441406,0.500000,0.058594,0,1000,2781394,1
FL_0,0.589844,0.500000,-0.089844,1000,1000,2781394,1
FL_1,-0.144531,-0.221310,-0.076778,998,1000,2781395,1
FL_2,0.480469,0.500000,0.019531,0,1000,2781395,1
RR_0,-0.492188,-0.500000,-0.007812,0,1000,2781395,1
RR_1,-0.121094,-0.143486,-0.022392,2998,1000,2781395,1
RR_2,0.554688,0.500000,-0.054688,0,1000,2781401,1
RL_0,0.492188,0.500000,0.007812,0,1000,2781401,1
RL_1,-0.070312,-0.138014,-0.067702,0,1000,2781401,1
RL_2,0.628906,0.500000,-0.128906,5952,1000,2781401,1
FR_0,-0.468750,-0.500000,-0.031250,1999,1047,2782442,1
FR_1,-0.070312,-0.209702,-0.139390,3999,1047,2782442,1
FR_2,0.515625,0.500000,-0.015625,6046,1047,2782442,1
FL_0,0.492188,0.500000,0.007812,3046,1047,2782442,1
FL_1,-0.144531,-0.221310,-0.076778,998,1047,2782442,1
FL_2,0.441406,0.500000,0.058594,0,1047,2782443,1
RR_0,-0.417969,-0.500000,-0.082031,0,1047,2782443,1
RR_1,-0.097656,-0.123052,-0.025396,0,1047,2782443,1
RR_2,0.441406,0.500000,0.058594,0,1047,2782443,1
RL_0,0.468750,0.500000,0.031250,0,1047,2782443,1
RL_1,-0.097656,-0.138014,-0.040358,0,1047,2782443,1
RL_2,0.515625,0.500000,-0.015625,1047,1047,2782444,1
FR_0,-0.542969,-0.500000,0.042969,1999,954,2783396,0
FR_1,-0.070312,-0.209702,-0.139390,3999,954,2783396,0
FR_2,0.480469,0.500000,0.019531,0,954,2783396,0
FL_0,0.468750,0.500000,0.031250,3046,954,2783397,0
FL_1,-0.144531,-0.221310,-0.076778,998,954,2783397,0
FL_2,0.515625,0.500000,-0.015625,954,954,2783397,0
RR_0,-0.542969,-0.500000,0.042969,0,954,2783397,0
RR_1,-0.171875,-0.121191,0.050684,0,954,2783397,0
RR_2,0.703125,0.500000,-0.203125,0,954,2783397,0
RL_0,0.468750,0.500000,0.031250,0,954,2783397,0
RL_1,-0.121094,-0.138014,-0.016921,2002,954,2783398,0
RL_2,0.480469,0.500000,0.019531,0,954,2783398,0
FR_0,-0.515625,-0.500000,0.015625,1953,998,2784394,0
FR_1,-0.195312,-0.209702,-0.014390,1953,998,2784395,0
FR_2,0.515625,0.500000,-0.015625,0,998,2784395,0
FL_0,0.441406,0.500000,0.058594,3046,998,2784395,0
FL_1,-0.218750,-0.221310,-0.002560,6999,998,2784395,0
FL_2,0.292969,0.500000,0.207031,954,998,2784395,0
RR_0,-0.542969,-0.500000,0.042969,0,998,2784395,0
RR_1,-0.046875,-0.121191,-0.074316,0,998,2784396,0
RR_2,0.441406,0.500000,0.058594,0,998,2784396,0
RL_0,0.468750,0.500000,0.031250,0,998,2784396,0
RL_1,-0.097656,-0.136641,-0.038985,2002,998,2784396,0
RL_2,0.441406,0.500000,0.058594,0,998,2784396,0
FR_0,-0.492188,-0.500000,-0.007812,0,999,2785394,0
FR_1,-0.195312,-0.190973,0.004339,0,999,2785395,0
FR_2,0.332031,0.500000,0.167969,0,999,2785395,0
FL_0,0.492188,0.500000,0.007812,1998,999,2785395,0
FL_1,-0.144531,-0.202346,-0.057814,6999,999,2785395,0
FL_2,0.515625,0.500000,-0.015625,999,999,2785395,0
RR_0,-0.515625,-0.500000,0.015625,2953,999,2785395,0
RR_1,-0.144531,-0.121191,0.023340,1998,999,2785395,0
RR_2,0.367188,0.500000,0.132812,0,999,2785396,0
RL_0,0.492188,0.500000,0.007812,2953,999,2785396,0
RL_1,-0.070312,-0.136641,-0.066328,2002,999,2785396,0
RL_2,0.441406,0.500000,0.058594,0,999,2785396,0
FR_0,-0.542969,-0.500000,0.042969,0,1000,2786395,0
FR_1,-0.171875,-0.218036,-0.046161,0,1000,2786395,0
FR_2,0.367188,0.500000,0.132812,0,1000,2786395,0
FL_0,0.468750,0.500000,0.031250,1998,1000,2786395,0
FL_1,-0.218750,-0.202346,0.016404,1000,1000,2786396,0
FL_2,0.332031,0.500000,0.167969,999,1000,2786396,0
RR_0,-0.468750,-0.500000,-0.031250,2953,1000,2786396,0
RR_1,-0.144531,-0.131587,0.012945,0,1000,2786396,0
RR_2,0.480469,0.500000,0.019531,5000,1000,2786396,0
RL_0,0.515625,0.500000,-0.015625,0,1000,2786396,0
RL_1,-0.121094,-0.136641,-0.015547,2000,1000,2786396,0
RL_2,0.554688,0.500000,-0.054688,0,1000,2786397,0
FR_0,-0.515625,-0.500000,0.015625,999,999,2787394,0
FR_1,-0.046875,-0.218036,-0.171161,0,999,2787394,0
FR_2,0.441406,0.500000,0.058594,0,999,2787394,0
FL_0,0.515625,0.500000,-0.015625,999,999,2787395,0
FL_1,-0.218750,-0.202363,0.016387,0,999,2787395,0
FL_2,0.480469,0.500000,0.019531,999,999,2787395,0
RR_0,-0.468750,-0.500000,-0.031250,2953,999,2787395,0
RR_1,-0.144531,-0.142922,0.001609,0,999,2787395,0
RR_2,0.515625,0.500000,-0.015625,0,999,2787395,0
RL_0,0.492188,0.500000,0.007812,0,999,2787396,0
RL_1,-0.070312,-0.137772,-0.067460,2000,999,2787396,0
RL_2,0.628906,0.500000,-0.128906,0,999,2787396,0
FR_0,-0.441406,-0.500000,-0.058594,999,1046,2788441,1
FR_1,-0.097656,-0.218036,-0.120379,0,1046,2788441,1
FR_2,0.441406,0.500000,0.058594,0,1046,2788441,1
FL_0,0.542969,0.500000,-0.042969,999,1046,2788441,1
FL_1,-0.195312,-0.195169,0.000144,0,1046,2788442,1
FL_2,0.441406,0.500000,0.058594,999,1046,2788442,1
RR_0,-0.441406,-0.500000,-0.058594,2953,1046,2788442,1
RR_1,-0.070312,-0.126578,-0.056265,0,1046,2788442,1
RR_2,0.441406,0.500000,0.058594,0,1046,2788442,1
RL_0,0.468750,0.500000,0.031250,0,1046,2788442,1
RL_1,-0.121094,-0.137772,-0.016679,1046,1046,2788443,1
RL_2,0.441406,0.500000,0.058594,0,1046,2788443,1
FR_0,-0.515625,-0.500000,0.015625,955,955,2789396,1
FR_1,-0.195312,-0.218036,-0.022723,3001,955,2789396,1
FR_2,0.367188,0.500000,0.132812,0,955,2789397,1
FL_0,0.441406,0.500000,0.058594,999,955,2789397,1
FL_1,-0.195312,-0.204473,-0.009161,0,955,2789397,1
FL_2,0.480469,0.500000,0.019531,955,955,2789397,1
RR_0,-0.468750,-0.500000,-0.031250,2953,955,2789397,1
RR_1,-0.171875,-0.126578,0.045297,0,955,2789397,1
RR_2,0.515625,0.500000,-0.015625,955,955,2789397,1
RL_0,0.441406,0.500000,0.058594,0,955,2789398,1
RL_1,-0.097656,-0.137565,-0.039909,1046,955,2789398,1
RL_2,0.589844,0.500000,-0.089844,0,955,2789398,1
FR_0,-0.417969,-0.500000,-0.082031,955,998,2790395,0
FR_1,-0.195312,-0.203541,-0.008229,0,998,2790395,0
FR_2,0.406250,0.500000,0.093750,0,998,2790395,0
FL_0,0.492188,0.500000,0.007812,1954,998,2790407,0
FL_1,-0.269531,-0.189024,0.080507,0,998,2790407,0
FL_2,0.480469,0.500000,0.019531,0,998,2790408,0
RR_0,-0.441406,-0.500000,-0.058594,2953,998,2790408,0
RR_1,-0.121094,-0.126578,-0.005484,1954,998,2790408,0
RR_2,0.515625,0.500000,-0.015625,0,998,2790408,0
RL_0,0.515625,0.500000,-0.015625,1954,998,2790408,0
RL_1,-0.097656,-0.137565,-0.039909,1046,998,2790408,0
RL_2,0.257812,0.500000,0.242188,0,998,2790408,0
FR_0,-0.441406,-0.500000,-0.058594,955,1000,2791395,1
FR_1,-0.195312,-0.183541,0.011772,0,1000,2791395,1
FR_2,0.218750,0.500000,0.281250,0,1000,2791395,1
FL_0,0.441406,0.500000,0.058594,1954,1000,2791395,1
FL_1,-0.144531,-0.189024,-0.044493,0,1000,2791395,1
FL_2,0.589844,0.500000,-0.089844,0,1000,2791396,1
RR_0,-0.542969,-0.500000,0.042969,2953,1000,2791396,1
RR_1,-0.144531,-0.134856,0.009675,0,1000,2791396,1
RR_2,0.628906,0.500000,-0.128906,0,1000,2791396,1
RL_0,0.492188,0.500000,0.007812,0,1000,2791396,1
RL_1,-0.121094,-0.137565,-0.016472,1998,1000,2791396,1
RL_2,0.406250,0.500000,0.093750,0,1000,2791397,1
FR_0,-0.394531,-0.500000,-0.105469,955,999,2792394,0
FR_1,-0.171875,-0.200003,-0.028128,0,999,2792394,0
FR_2,0.480469,0.500000,0.019531,6999,999,2792395,0
FL_0,0.468750,0.500000,0.031250,1954,999,2792395,0
FL_1,-0.195312,-0.189024,0.006288,1999,999,2792395,0
FL_2,0.257812,0.500000,0.242188,0,999,2792395,0
RR_0,-0.441406,-0.500000,-0.058594,2953,999,2792395,0
RR_1,-0.171875,-0.133201,0.038674,0,999,2792395,0
RR_2,0.406250,0.500000,0.093750,0,999,2792395,0
RL_0,0.492188,0.500000,0.007812,0,999,2792396,0
RL_1,-0.046875,-0.137557,-0.090682,1998,999,2792396,0
RL_2,0.441406,0.500000,0.058594,0,999,2792396,0
FR_0,-0.343750,-0.500000,-0.156250,955,1000,2793395,0
FR_1,-0.195312,-0.203141,-0.007829,0,1000,2793395,0
FR_2,0.480469,0.500000,0.019531,0,1000,2793395,0
FL_0,0.492188,0.500000,0.007812,1999,1000,2793395,0
FL_1,-0.144531,-0.202780,-0.058249,1999,1000,2793395,0
FL_2,0.367188,0.500000,0.132812,0,1000,2793395,0
RR_0,-0.468750,-0.500000,-0.031250,2953,1000,2793396,0
RR_1,-0.046875,-0.133201,-0.086326,0,1000,2793396,0
RR_2,0.441406,0.500000,0.058594,0,1000,2793396,0
RL_0,0.468750,0.500000,0.031250,0,1000,2793396,0
RL_1,-0.144531,-0.137557,0.006975,1000,1000,2793396,0
RL_2,0.441406,0.500000,0.058594,0,1000,2793396,0
FR_0,-0.468750,-0.500000,-0.031250,955,1047,2794442,1
FR_1,-0.121094,-0.197056,-0.075962,0,1047,2794443,1
FR_2,0.554688,0.500000,-0.054688,0,1047,2794443,1
FL_0,0.441406,0.500000,0.058594,1999,1047,2794443,1
FL_1,-0.171875,-0.202780,-0.030905,1999,1047,2794443,1
FL_2,0.406250,0.500000,0.093750,0,1047,2794443,1
RR_0,-0.468750,-0.500000,-0.031250,2953,1047,2794455,1
RR_1,-0.023438,-0.133201,-0.109764,0,1047,2794456,1
RR_2,0.441406,0.500000,0.058594,0,1047,2794456,1
RL_0,0.441406,0.500000,0.058594,0,1047,2794456,1
RL_1,-0.171875,-0.137099,0.034776,1000,1047,2794456,1
RL_2,0.332031,0.500000,0.167969,0,1047,2794456,1
FR_0,-0.468750,-0.500000,-0.031250,955,954,2795396,1
FR_1,-0.121094,-0.197056,-0.075962,0,954,2795396,1
FR_2,0.332031,0.500000,0.167969,0,954,2795397,1
FL_0,0.492188,0.500000,0.007812,954,954,2795397,1
FL_1,-0.195312,-0.202780,-0.007468,2001,954,2795397,1
FL_2,0.441406,0.500000,0.058594,0,954,2795397,1
RR_0,-0.441406,-0.500000,-0.058594,2953,954,2795397,1
RR_1,0.000000,-0.133201,-0.133201,0,954,2795397,1
RR_2,0.441406,0.500000,0.058594,0,954,2795397,1
RL_0,0.441406,0.500000,0.058594,0,954,2795397,1
RL_1,-0.195312,-0.137099,0.058213,1000,954,2795398,1
RL_2,0.480469,0.500000,0.019531,11001,954,2795398,1
FR_0,-0.468750,-0.500000,-0.031250,955,998,2796394,0
FR_1,-0.246094,-0.197056,0.049038,0,998,2796395,0
FR_2,0.515625,0.500000,-0.015625,1952,998,2796395,0
FL_0,0.492188,0.500000,0.007812,0,998,2796395,0
FL_1,-0.195312,-0.201569,-0.006257,0,998,2796395,0
FL_2,0.589844,0.500000,-0.089844,0,998,2796395,0
RR_0,-0.394531,-0.500000,-0.105469,2953,998,2796395,0
RR_1,-0.097656,-0.133201,-0.035545,0,998,2796395,0
RR_2,0.515625,0.500000,-0.015625,4999,998,2796396,0
RL_0,0.515625,0.500000,-0.015625,2999,998,2796396,0
RL_1,-0.144531,-0.137099,0.007432,1952,998,2796396,0
RL_2,0.554688,0.500000,-0.054688,11001,998,2796396,0
FR_0,-0.394531,-0.500000,-0.105469,955,1000,2797395,0
FR_1,-0.343750,-0.197056,0.146694,0,1000,2797395,0
FR_2,0.292969,0.500000,0.207031,1952,1000,2797395,0
FL_0,0.441406,0.500000,0.058594,0,1000,2797396,0
FL_1,-0.195312,-0.203114,-0.007802,0,1000,2797396,0
FL_2,0.515625,0.500000,-0.015625,6000,1000,2797396,0
RR_0,-0.515625,-0.500000,0.015625,11000,1000,2797396,0
RR_1,-0.246094,-0.133201,0.112892,0,1000,2797396,0
RR_2,0.480469,0.500000,0.019531,0,1000,2797396,0
RL_0,0.417969,0.500000,0.082031,2999,1000,2797397,0
RL_1,-0.144531,-0.133734,0.010798,0,1000,2797397,0
RL_2,0.589844,0.500000,-0.089844,11001,1000,2797397,0
FR_0,-0.441406,-0.500000,-0.058594,955,999,2798394,1
FR_1,-0.144531,-0.197056,-0.052525,0,999,2798395,1
FR_2,0.292969,0.500000,0.207031,1952,999,2798395,1
FL_0,0.468750,0.500000,0.031250,0,999,2798395,1
FL_1,-0.121094,-0.202416,-0.081322,0,999,2798395,1
FL_2,0.554688,0.500000,-0.054688,6000,999,2798395,1
RR_0,-0.417969,-0.500000,-0.082031,11000,999,2798395,1
RR_1,-0.023438,-0.133201,-0.109764,0,999,2798395,1
RR_2,0.441406,0.500000,0.058594,0,999,2798396,1
RL_0,0.515625,0.500000,-0.015625,999,999,2798402,1
RL_1,-0.195312,-0.134623,0.060689,0,999,2798402,1
RL_2,0.441406,0.500000,0.058594,11001,999,2798402,1
FR_0,-0.542969,-0.500000,0.042969,955,1000,2799395,1
FR_1,-0.144531,-0.197056,-0.052525,0,1000,2799395,1
FR_2,0.515625,0.500000,-0.015625,1999,1000,2799395,1
FL_0,0.515625,0.500000,-0.015625,1999,1000,2799395,1
FL_1,-0.246094,-0.202416,0.043678,0,1000,2799395,1
FL_2,0.589844,0.500000,-0.089844,6000,1000,2799395,1
RR_0,-0.542969,-0.500000,0.042969,11000,1000,2799395,1
RR_1,-0.097656,-0.133201,-0.035545,0,1000,2799396,1
RR_2,0.441406,0.500000,0.058594,0,1000,2799396,1
RL_0,0.417969,0.500000,0.082031,999,1000,2799396,1
RL_1,-0.070312,-0.134623,-0.064311,0,1000,2799396,1
RL_2,0.515625,0.500000,-0.015625,3000,1000,2799396,1
FR_0,-0.441406,-0.500000,-0.058594,955,1046,2800442,1
FR_1,-0.046875,-0.197056,-0.150181,0,1046,2800442,1
FR_2,0.589844,0.500000,-0.089844,1999,1046,2800442,1
FL_0,0.343750,0.500000,0.156250,1999,1046,2800443,1
FL_1,-0.171875,-0.202416,-0.030541,0,1046,2800443,1
FL_2,0.441406,0.500000,0.058594,6000,1046,2800443,1
RR_0,-0.542969,-0.500000,0.042969,11000,1046,2800443,1
RR_1,-0.097656,-0.133201,-0.035545,0,1046,2800443,1
RR_2,0.441406,0.500000,0.058594,0,1046,2800443,1
RL_0,0.515625,0.500000,-0.015625,1046,1046,2800443,1
RL_1,-0.070312,-0.134623,-0.064311,0,1046,2800444,1
RL_2,0.406250,0.500000,0.093750,3000,1046,2800444,1
FR_0,-0.566406,-0.500000,0.066406,955,954,2801396,1
FR_1,-0.121094,-0.197056,-0.075962,0,954,2801396,1
FR_2,0.441406,0.500000,0.058594,1999,954,2801396,1
FL_0,0.417969,0.500000,0.082031,1999,954,2801397,1
FL_1,-0.195312,-0.202416,-0.007104,3001,954,2801397,1
FL_2,0.589844,0.500000,-0.089844,6000,954,2801397,1
RR_0,-0.441406,-0.500000,-0.058594,11000,954,2801397,1
RR_1,-0.070312,-0.133201,-0.062889,0,954,2801397,1
RR_2,0.441406,0.500000,0.058594,0,954,2801397,1
RL_0,0.468750,0.500000,0.031250,1046,954,2801397,1
RL_1,-0.097656,-0.134623,-0.036967,0,954,2801397,1
RL_2,0.441406,0.500000,0.058594,3000,954,2801398,1
FR_0,-0.394531,-0.500000,-0.105469,955,998,2802394,0
FR_1,-0.171875,-0.197056,-0.025181,7952,998,2802394,0
FR_2,0.628906,0.500000,-0.128906,1999,998,2802394,0
FL_0,0.417969,0.500000,0.082031,1999,998,2802395,0
FL_1,-0.195312,-0.196974,-0.001662,0,998,2802395,0
FL_2,0.292969,0.500000,0.207031,6000,998,2802395,0
RR_0,-0.468750,-0.500000,-0.031250,11000,998,2802395,0
RR_1,-0.171875,-0.133201,0.038674,0,998,2802395,0
RR_2,0.441406,0.500000,0.058594,0,998,2802395,0
RL_0,0.441406,0.500000,0.058594,1046,998,2802395,0
RL_1,-0.246094,-0.134623,0.111471,0,998,2802395,0
RL_2,0.515625,0.500000,-0.015625,1952,998,2802396,0
FR_0,-0.515625,-0.500000,0.015625,13000,1000,2803395,1
FR_1,-0.218750,-0.200027,0.018723,0,1000,2803395,1
FR_2,0.332031,0.500000,0.167969,1999,1000,2803395,1
FL_0,0.367188,0.500000,0.132812,1999,1000,2803396,1
FL_1,-0.171875,-0.196836,-0.024961,0,1000,2803396,1
FL_2,0.589844,0.500000,-0.089844,6000,1000,2803396,1
RR_0,-0.542969,-0.500000,0.042969,11000,1000,2803396,1
RR_1,-0.023438,-0.133201,-0.109764,0,1000,2803396,1
RR_2,0.480469,0.500000,0.019531,5000,1000,2803396,1
RL_0,0.492188,0.500000,0.007812,1999,1000,2803396,1
RL_1,-0.097656,-0.134623,-0.036967,0,1000,2803396,1
RL_2,0.406250,0.500000,0.093750,1952,1000,2803397,1
FR_0,-0.468750,-0.500000,-0.031250,13000,999,2804394,0
FR_1,-0.171875,-0.194406,-0.022531,0,999,2804395,0
FR_2,0.332031,0.500000,0.167969,1999,999,2804395,0
FL_0,0.542969,0.500000,-0.042969,1999,999,2804395,0
FL_1,-0.171875,-0.185812,-0.013937,0,999,2804395,0
FL_2,0.628906,0.500000,-0.128906,6000,999,2804395,0
RR_0,-0.492188,-0.500000,-0.007812,5999,999,2804395,0
RR_1,-0.144531,-0.133201,0.011330,12000,999,2804395,0
RR_2,0.480469,0.500000,0.019531,0,999,2804395,0
RL_0,0.417969,0.500000,0.082031,1999,999,2804396,0
RL_1,-0.144531,-0.134623,0.009908,5999,999,2804396,0
RL_2,0.628906,0.500000,-0.128906,1952,999,2804396,0
FR_0,-0.468750,-0.500000,-0.031250,13000,999,2805394,0
FR_1,-0.070312,-0.204397,-0.134084,0,999,2805395,0
FR_2,0.441406,0.500000,0.058594,1999,999,2805395,0
FL_0,0.492188,0.500000,0.007812,4952,999,2805395,0
FL_1,-0.144531,-0.203266,-0.058735,0,999,2805395,0
FL_2,0.515625,0.500000,-0.015625,6999,999,2805395,0
RR_0,-0.417969,-0.500000,-0.082031,5999,999,2805395,0
RR_1,-0.046875,-0.148756,-0.101881,12000,999,2805395,0
RR_2,0.515625,0.500000,-0.015625,0,999,2805396,0
RL_0,0.468750,0.500000,0.031250,1999,999,2805396,0
RL_1,-0.070312,-0.129601,-0.059288,5999,999,2805396,0
RL_2,0.441406,0.500000,0.058594,1952,999,2805396,0
FR_0,-0.441406,-0.500000,-0.058594,13000,1046,2806441,1
FR_1,-0.218750,-0.204397,0.014353,1046,1046,2806441,1
FR_2,0.515625,0.500000,-0.015625,5998,1046,2806441,1
FL_0,0.515625,0.500000,-0.015625,0,1046,2806442,1
FL_1,-0.292969,-0.203266,0.089703,0,1046,2806442,1
FL_2,0.367188,0.500000,0.132812,6999,1046,2806442,1
RR_0,-0.492188,-0.500000,-0.007812,1046,1046,2806442,1
RR_1,-0.046875,-0.148756,-0.101881,12000,1046,2806442,1
RR_2,0.515625,0.500000,-0.015625,0,1046,2806443,1
RL_0,0.468750,0.500000,0.031250,1999,1046,2806443,1
RL_1,-0.144531,-0.129601,0.014931,1046,1046,2806443,1
RL_2,0.480469,0.500000,0.019531,3045,1046,2806443,1
FR_0,-0.492188,-0.500000,-0.007812,3001,955,2807396,1
FR_1,-0.218750,-0.200180,0.018570,0,955,2807396,1
FR_2,0.183594,0.500000,0.316406,5998,955,2807396,1
FL_0,0.441406,0.500000,0.058594,0,955,2807396,1
FL_1,-0.171875,-0.203266,-0.031391,0,955,2807409,1
FL_2,0.257812,0.500000,0.242188,6999,955,2807409,1
